SAMPLE,DESCRIP,NUMBER,TAKEOFF,KILOVOLT,CURRENT,BEAMSIZE,LINE,REL_LINE,Zn_WT_PCT,S_WT_PCT,Ga_WT_PCT,Ge_WT_PCT,Mn_WT_PCT,Co_WT_PCT,Fe_WT_PCT,As_WT_PCT,Se_WT_PCT,Cd_WT_PCT,Cu_WT_PCT,Ni_WT_PCT,Sb_WT_PCT,Ag_WT_PCT,Pb_WT_PCT,TOTAL,Zn_AT_PCT,S_AT_PCT,Ga_AT_PCT,Ge_AT_PCT,Mn_AT_PCT,Co_AT_PCT,Fe_AT_PCT,As_AT_PCT,Se_AT_PCT,Cd_AT_PCT,Cu_AT_PCT,Ni_AT_PCT,Sb_AT_PCT,Ag_AT_PCT,Pb_AT_PCT,FORMULA,BASIS,Zn_FORMULA,S_FORMULA,Ga_FORMULA,Ge_FORMULA,Mn_FORMULA,Co_FORMULA,Fe_FORMULA,As_FORMULA,Se_FORMULA,Cd_FORMULA,Cu_FORMULA,Ni_FORMULA,Sb_FORMULA,Ag_FORMULA,Pb_FORMULA,Zn_CDL99,S_CDL99,Ga_CDL99,Ge_CDL99,Mn_CDL99,Co_CDL99,Fe_CDL99,As_CDL99,Se_CDL99,Cd_CDL99,Cu_CDL99,Ni_CDL99,Sb_CDL99,Ag_CDL99,Pb_CDL99,DATETIME
C22MAH2_S1_I22_XANES14_,N/A,40,40,20,100,0,402,2,66.698,32.941,0.028,0.09,0.001,0.014,0.084,-0.001,0,0.124,0.143,0.003,0.008,0.01,0.001,100.144,49.66,50.002,0.02,0.061,0.001,0.012,0.073,-0.001,0,0.054,0.109,0.002,0.003,0.005,0.000351,1,S,0.9931,1,0.0004,0.0012,0,0.0002,0.0015,0,0,0.0011,0.0022,0,0.0001,0.0001,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES14_,N/A,40,40,20,100,0,403,3,66.423,32.805,0.016,0.107,0.003,0.01,0.091,0.005,-0.004,0.113,0.168,0.008,0.009,-0.004,0.001,99.752,49.648,49.99,0.011,0.072,0.002,0.009,0.079,0.003,-0.002,0.049,0.129,0.007,0.004,-0.002,0.000308,1,S,0.9932,1,0.0002,0.0014,0,0.0002,0.0016,0.0001,-0.0001,0.001,0.0026,0.0001,0.0001,0,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C22MAH2_S1_I22_XANES15_,N/A,41,40,20,100,0,405,1,65.431,32.951,0.011,0.015,0.002,0.022,0.152,0.001,0.003,0.881,-0.007,0.006,0.01,0.004,0.005,99.486,49.063,50.373,0.008,0.01,0.002,0.018,0.133,0,0.002,0.384,-0.005,0.005,0.004,0.002,0.001197,1,S,0.974,1,0.0002,0.0002,0,0.0004,0.0026,0,0,0.0076,-0.0001,0.0001,0.0001,0,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES15_,N/A,41,40,20,100,0,406,2,66.157,32.924,0.009,0.008,0.002,0.016,0.146,-0.002,0.007,0.817,-0.005,0.006,0.007,0.013,0.017,100.121,49.377,50.098,0.006,0.005,0.002,0.013,0.128,-0.002,0.004,0.355,-0.004,0.005,0.003,0.006,0.004009,1,S,0.9856,1,0.0001,0.0001,0,0.0003,0.0025,0,0.0001,0.0071,-0.0001,0.0001,0.0001,0.0001,0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.0061,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES2_,N/A,42,40,20,100,0,408,1,65.878,32.801,0.017,0.018,-0.001,0.014,0.13,-0.01,0.002,0.623,0.026,0.006,0.005,0.005,-0.017,99.496,49.407,50.153,0.012,0.012,-0.001,0.011,0.114,-0.006,0.001,0.272,0.02,0.005,0.002,0.002,-0.00391,1,S,0.9851,1,0.0002,0.0002,0,0.0002,0.0023,-0.0001,0,0.0054,0.0004,0.0001,0,0,-0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES12_,near_edge?,43,40,20,100,0,410,1,65.344,32.431,0.091,0.056,0,0.011,0.116,0.005,0.002,0.164,0.121,0.012,0.003,0.016,-0.009,98.365,49.505,50.092,0.064,0.038,0,0.009,0.103,0.003,0.002,0.072,0.094,0.01,0.001,0.007,-0.00206,1,S,0.9883,1,0.0013,0.0008,0,0.0002,0.0021,0.0001,0,0.0014,0.0019,0.0002,0,0.0001,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES11_,N/A,44,40,20,100,0,412,1,65.428,32.819,-0.001,0.01,0,0.013,0.146,0.003,0.005,0.789,-0.006,0.01,0.002,0.018,0.006,99.244,49.188,50.302,-0.001,0.006,0,0.011,0.129,0.002,0.003,0.345,-0.004,0.008,0.001,0.008,0.001513,1,S,0.9779,1,0,0.0001,0,0.0002,0.0026,0,0.0001,0.0069,-0.0001,0.0002,0,0.0002,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES11_,N/A,44,40,20,100,0,413,2,66.096,32.959,-0.006,0.007,0.005,0.015,0.151,0.001,0.002,0.765,-0.004,0.012,0.013,-0.006,0.002,100.012,49.343,50.164,-0.004,0.005,0.004,0.012,0.132,0.001,0.001,0.332,-0.003,0.01,0.005,-0.003,0.000543,1,S,0.9836,1,-0.0001,0.0001,0.0001,0.0002,0.0026,0,0,0.0066,-0.0001,0.0002,0.0001,-0.0001,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.0061,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES11_,N/A,44,40,20,100,0,414,3,66.114,32.885,-0.004,0.001,0,0.02,0.15,0.007,0,0.802,-0.011,0.015,0.008,0.011,-0.015,99.983,49.399,50.094,-0.003,0,0,0.016,0.131,0.004,0,0.349,-0.008,0.013,0.003,0.005,-0.00348,1,S,0.9861,1,-0.0001,0,0,0.0003,0.0026,0.0001,0,0.007,-0.0002,0.0003,0.0001,0.0001,-0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES11_,N/A,44,40,20,100,0,415,4,65.997,32.82,0.003,0.011,0.001,0.01,0.154,-0.007,0.003,0.786,-0.014,0.003,0.008,0.014,-0.023,99.768,49.412,50.097,0.002,0.008,0.001,0.008,0.135,-0.004,0.002,0.342,-0.011,0.003,0.003,0.006,-0.00553,1,S,0.9863,1,0,0.0002,0,0.0002,0.0027,-0.0001,0,0.0068,-0.0002,0.0001,0.0001,0.0001,-0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,N/A,45,40,20,100,0,419,3,65.858,31.811,0.072,0.032,0.001,0.022,0.14,-0.003,-0.007,0.114,0.092,0.017,-0.006,0.007,-0.029,98.121,50.212,49.446,0.051,0.022,0.001,0.018,0.125,-0.002,-0.004,0.051,0.072,0.015,-0.002,0.003,-0.007,1,S,1.0155,1,0.001,0.0004,0,0.0004,0.0025,0,-0.0001,0.001,0.0015,0.0003,-0.0001,0.0001,-0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.0061,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,N/A,45,40,20,100,0,420,4,65.875,32.015,0.088,0.024,0,0.022,0.153,0,0.003,0.106,0.08,0.022,-0.001,-0.003,-0.028,98.354,50.053,49.593,0.063,0.016,0,0.018,0.136,0,0.002,0.047,0.063,0.018,0,-0.002,-0.00683,1,S,1.0093,1,0.0013,0.0003,0,0.0004,0.0027,0,0,0.0009,0.0013,0.0004,0,0,-0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.0061,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,N/A,45,40,20,100,0,421,5,65.652,32.536,0.101,0.028,0,0.027,0.15,-0.002,0.003,0.125,0.083,0.022,0.011,0.01,0.001,98.746,49.547,50.061,0.071,0.019,0,0.023,0.133,-0.002,0.002,0.055,0.064,0.019,0.004,0.004,0.000252,1,S,0.9897,1,0.0014,0.0004,0,0.0005,0.0027,0,0,0.0011,0.0013,0.0004,0.0001,0.0001,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,N/A,45,40,20,100,0,422,6,66.042,32.165,0.016,0.031,-0.002,0.027,0.11,0.004,0.01,0.117,0.069,0.024,-0.002,0.008,-0.01,98.611,50.033,49.68,0.012,0.021,-0.002,0.023,0.098,0.003,0.006,0.052,0.054,0.02,-0.001,0.004,-0.00233,1,S,1.0071,1,0.0002,0.0004,0,0.0005,0.002,0.0001,0.0001,0.001,0.0011,0.0004,0,0.0001,-0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.0061,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,N/A,45,40,20,100,0,423,7,66.274,32.294,0.002,0.007,0.001,0.016,0.154,0.009,0.003,0.604,-0.011,0.017,-0.006,-0.004,-0.003,99.357,49.949,49.621,0.002,0.004,0.001,0.013,0.136,0.006,0.002,0.265,-0.008,0.014,-0.002,-0.002,-0.00066,1,S,1.0066,1,0,0.0001,0,0.0003,0.0027,0.0001,0,0.0053,-0.0002,0.0003,-0.0001,0,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.0061,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,N/A,45,40,20,100,0,424,8,66.196,32.35,-0.002,0.007,0.001,0.017,0.155,0.002,0.003,0.589,-0.013,0.006,0.007,0.029,-0.002,99.346,49.878,49.694,-0.001,0.005,0.001,0.014,0.137,0.001,0.002,0.258,-0.01,0.005,0.003,0.013,-0.00044,1,S,1.0037,1,0,0.0001,0,0.0003,0.0028,0,0,0.0052,-0.0002,0.0001,0.0001,0.0003,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.0061,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,N/A,45,40,20,100,0,425,9,65.532,32.11,0.012,0.035,0,0.008,0.116,-0.005,0.001,0.125,0.047,0.011,0.012,0.025,-0.009,98.019,49.899,49.847,0.009,0.024,0,0.007,0.104,-0.004,0,0.056,0.037,0.009,0.005,0.012,-0.0021,1,S,1.001,1,0.0002,0.0005,0,0.0001,0.0021,-0.0001,0,0.0011,0.0007,0.0002,0.0001,0.0002,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,N/A,45,40,20,100,0,426,10,66.734,32.233,0.005,0,0.004,0.012,0.16,0.005,0.007,0.577,-0.013,0.019,0.012,0.006,-0.015,99.745,50.17,49.404,0.004,0,0.003,0.01,0.14,0.004,0.004,0.252,-0.01,0.016,0.005,0.003,-0.00346,1,S,1.0155,1,0.0001,0,0.0001,0.0002,0.0028,0.0001,0.0001,0.0051,-0.0002,0.0003,0.0001,0.0001,-0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.0061,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,N/A,45,40,20,100,0,427,11,66.585,32.289,-0.007,0.003,-0.001,0.008,0.158,0.007,0.001,0.588,-0.014,0.014,0.002,0.002,-0.011,99.625,50.082,49.513,-0.005,0.002,-0.001,0.007,0.139,0.004,0.001,0.257,-0.011,0.011,0.001,0.001,-0.00251,1,S,1.0115,1,-0.0001,0,0,0.0001,0.0028,0.0001,0,0.0052,-0.0002,0.0002,0,0,-0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.0061,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,"I_think_this_is_spot_12_(REL._LINE)_on_""Probe_spots_052119.pptx""_CHANGED_TO_REFLECT_THIS",46,40,20,100,0,428,12,66.462,32.559,0.001,0.004,0.002,0.014,0.156,0.001,0.004,0.578,-0.013,0.014,0.008,0.009,-0.013,99.786,49.825,49.761,0.001,0.003,0.002,0.012,0.137,0,0.002,0.252,-0.01,0.012,0.003,0.004,-0.00302,1,S,1.0013,1,0,0.0001,0,0.0002,0.0027,0,0,0.0051,-0.0002,0.0002,0.0001,0.0001,-0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.0061,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,"I_think_this_is_spot_13_(REL._LINE)_on_""Probe_spots_052119.pptx""_CHANGED_TO_REFLECT_THIS",46,40,20,100,0,429,13,67.088,32.13,0.003,0.008,0,0.014,0.155,0.001,0.005,0.582,-0.018,0.017,0.006,0.005,0.002,99.997,50.386,49.196,0.002,0.005,0,0.012,0.136,0.001,0.003,0.254,-0.014,0.014,0.002,0.002,0.000405,1,S,1.0242,1,0,0.0001,0,0.0002,0.0028,0,0.0001,0.0052,-0.0003,0.0003,0,0.0001,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.0061,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,"I_think_this_is_spot_14_(REL._LINE)_on_""Probe_spots_052119.pptx""_CHANGED_TO_REFLECT_THIS",46,40,20,100,0,430,14,67.098,32.338,0.004,0.008,0.001,0.024,0.163,0.007,0.008,0.594,-0.016,0.01,0.002,0.02,-0.014,100.246,50.217,49.341,0.003,0.005,0.001,0.02,0.142,0.004,0.005,0.259,-0.012,0.008,0.001,0.009,-0.00319,1,S,1.0177,1,0.0001,0.0001,0,0.0004,0.0029,0.0001,0.0001,0.0052,-0.0003,0.0002,0,0.0002,-0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.0061,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/22/2019
C55STJ4_S1_I14_PostAPS_,"I_think_this_is_spot_15_(REL._LINE)_on_""Probe_spots_052119.pptx""_CHANGED_TO_REFLECT_THIS",46,40,20,100,0,431,15,65.839,32.984,0.018,0.055,0.003,0.021,0.138,0.007,0.008,0.135,0.079,0.011,0.014,-0.002,0.002,99.311,49.307,50.36,0.012,0.037,0.002,0.017,0.121,0.004,0.005,0.059,0.061,0.009,0.006,-0.001,0.000472,1,S,0.9791,1,0.0002,0.0007,0,0.0003,0.0024,0.0001,0.0001,0.0012,0.0012,0.0002,0.0001,0,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0184,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,437,1,65.931,32.774,0.005,0.004,-0.002,0.021,0.279,0.008,0.009,0.453,-0.003,0.023,0.004,0.003,0.003,99.512,49.42,50.085,0.003,0.002,-0.002,0.018,0.245,0.005,0.006,0.198,-0.003,0.019,0.002,0.001,0.000659,1,S,0.9867,1,0.0001,0,0,0.0004,0.0049,0.0001,0.0001,0.0039,-0.0001,0.0004,0,0,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,438,2,66.259,33.073,0.005,0.033,-0.002,0.018,0.239,0.001,0.012,0.394,0.027,0.015,0.009,0.009,0.012,100.103,49.331,50.2,0.003,0.022,-0.001,0.015,0.209,0.001,0.007,0.17,0.021,0.012,0.004,0.004,0.002739,1,S,0.9827,1,0.0001,0.0004,0,0.0003,0.0042,0,0.0001,0.0034,0.0004,0.0002,0.0001,0.0001,0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,439,3,66.29,33.34,0.008,0.02,0,0.015,0.251,0.003,0.009,0.431,0.016,0.003,0.003,0.015,0.006,100.411,49.143,50.39,0.006,0.013,0,0.012,0.218,0.002,0.006,0.186,0.012,0.003,0.001,0.007,0.001335,1,S,0.9753,1,0.0001,0.0003,0,0.0002,0.0043,0,0.0001,0.0037,0.0002,0.0001,0,0.0001,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,440,4,66.715,33.052,-0.003,0.004,0.001,0.021,0.304,0.006,0.003,0.789,0,0.011,0.005,0.011,0.006,100.926,49.429,49.926,-0.002,0.003,0.001,0.017,0.264,0.004,0.002,0.34,0,0.009,0.002,0.005,0.001441,1,S,0.9901,1,0,0.0001,0,0.0003,0.0053,0.0001,0,0.0068,0,0.0002,0,0.0001,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,441,5,65.941,32.985,0.005,0.021,0.002,0.014,0.274,0.011,0.007,0.522,0.019,0.017,0.009,0.008,0.011,99.845,49.238,50.215,0.003,0.014,0.001,0.012,0.24,0.007,0.004,0.227,0.015,0.014,0.004,0.004,0.002571,1,S,0.9806,1,0.0001,0.0003,0,0.0002,0.0048,0.0001,0.0001,0.0045,0.0003,0.0003,0.0001,0.0001,0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,443,7,65.761,32.875,-0.001,0.008,0,0.006,0.243,0.003,0.007,0.433,0.002,0.017,0.011,0.012,-0.016,99.36,49.308,50.254,-0.001,0.005,0,0.005,0.213,0.002,0.004,0.189,0.002,0.014,0.004,0.005,-0.00376,1,S,0.9812,1,0,0.0001,0,0.0001,0.0042,0,0.0001,0.0038,0,0.0003,0.0001,0.0001,-0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,444,8,66.502,32.967,0.012,0,0.002,0.018,0.27,0.006,0.007,0.496,-0.008,0.014,0.011,-0.003,-0.002,100.291,49.491,50.018,0.008,0,0.002,0.015,0.235,0.004,0.004,0.215,-0.006,0.012,0.004,-0.001,-0.00055,1,S,0.9895,1,0.0002,0,0,0.0003,0.0047,0.0001,0.0001,0.0043,-0.0001,0.0002,0.0001,0,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,445,9,66.153,32.875,0.003,0.01,0,0.007,0.246,-0.001,0.004,0.729,-0.011,0.016,0.004,0.013,0.015,100.063,49.393,50.043,0.002,0.007,0,0.006,0.215,-0.001,0.002,0.317,-0.008,0.013,0.002,0.006,0.003525,1,S,0.987,1,0,0.0001,0,0.0001,0.0043,0,0,0.0063,-0.0002,0.0003,0,0.0001,0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,446,10,66.413,33.087,0.004,0.01,0.001,0.017,0.243,0.002,0.012,0.729,-0.009,0.012,0.006,0.02,-0.015,100.531,49.328,50.103,0.002,0.007,0.001,0.014,0.211,0.001,0.007,0.315,-0.007,0.01,0.003,0.009,-0.00359,1,S,0.9845,1,0.0001,0.0001,0,0.0003,0.0042,0,0.0001,0.0063,-0.0001,0.0002,0.0001,0.0002,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,447,11,66.463,33.156,0.009,0.023,0.003,0.025,0.268,-0.003,-0.003,0.508,0.023,0.01,0.02,0.007,-0.016,100.493,49.317,50.157,0.006,0.016,0.002,0.021,0.232,-0.002,-0.002,0.219,0.017,0.008,0.008,0.003,-0.0037,1,S,0.9832,1,0.0001,0.0003,0,0.0004,0.0046,0,0,0.0044,0.0003,0.0002,0.0002,0.0001,-0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,448,12,66.556,32.905,0.008,0.003,0.005,0.017,0.287,0.009,0.011,0.634,-0.009,0.007,0.003,0.018,-0.009,100.448,49.518,49.912,0.006,0.002,0.004,0.014,0.25,0.006,0.007,0.274,-0.007,0.006,0.001,0.008,-0.00203,1,S,0.9921,1,0.0001,0,0.0001,0.0003,0.005,0.0001,0.0001,0.0055,-0.0001,0.0001,0,0.0002,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C55STJ4_S1_I8_PostAPS_,N/A,48,40,20,100,0,449,13,66.284,33.341,0.003,0.004,0.003,0.023,0.257,0.011,0.013,0.75,-0.012,0.005,0.017,0.03,0.024,100.752,49.071,50.322,0.002,0.003,0.003,0.019,0.222,0.007,0.008,0.323,-0.009,0.004,0.007,0.013,0.005696,1,S,0.9751,1,0,0.0001,0.0001,0.0004,0.0044,0.0001,0.0002,0.0064,-0.0002,0.0001,0.0001,0.0003,0.0001,0.0216,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I10_PostAPS_Line1,N/A,49,40,20,100,0,450,1,67.341,33.078,0.053,0.057,0.003,0.02,0.12,0.005,0.003,0.116,0.116,0.009,0.014,0.008,-0.001,100.943,49.786,49.857,0.037,0.038,0.003,0.016,0.104,0.003,0.002,0.05,0.088,0.008,0.006,0.003,-0.00026,1,S,0.9986,1,0.0007,0.0008,0.0001,0.0003,0.0021,0.0001,0,0.001,0.0018,0.0002,0.0001,0.0001,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I10_PostAPS_Line1,N/A,49,40,20,100,0,452,3,66.668,31.278,0.013,0.032,-0.007,0.027,0.101,-0.015,-0.036,0.05,0.104,0.009,-0.038,-0.028,-0.065,98.095,51.023,48.803,0.01,0.022,-0.006,0.023,0.091,-0.01,-0.023,0.022,0.082,0.007,-0.016,-0.013,-0.01569,1,S,1.0455,1,0.0002,0.0005,-0.0001,0.0005,0.0019,-0.0002,-0.0005,0.0005,0.0017,0.0002,-0.0003,-0.0003,-0.0003,0.0216,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.0061,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C22MAH2_S1_I10_PostAPS_Line1,N/A,49,40,20,100,0,453,4,67.108,32.853,0.01,0.058,-0.002,0.02,0.12,0.006,0.007,0.099,0.104,0.015,0.002,0.021,0.005,100.427,49.888,49.792,0.007,0.039,-0.002,0.017,0.105,0.004,0.004,0.043,0.08,0.012,0.001,0.009,0.001114,1,S,1.0019,1,0.0001,0.0008,0,0.0003,0.0021,0.0001,0.0001,0.0009,0.0016,0.0003,0,0.0002,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I10_PostAPS_Line1,N/A,49,40,20,100,0,454,5,65.872,32.699,0.014,0.042,-0.001,0.024,0.119,0.006,0.01,0.119,0.1,0.019,0.011,0.01,0.003,99.047,49.538,50.134,0.01,0.028,-0.001,0.02,0.105,0.004,0.006,0.052,0.078,0.016,0.004,0.005,0.000611,1,S,0.9881,1,0.0002,0.0006,0,0.0004,0.0021,0.0001,0.0001,0.001,0.0015,0.0003,0.0001,0.0001,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C22MAH2_S1_I10_PostAPS_Line1,N/A,49,40,20,100,0,455,6,66.298,32.713,0.016,0.042,0,0.026,0.129,0.011,0.006,0.119,0.091,0.006,0.012,0.009,0.002,99.478,49.692,49.988,0.011,0.028,0,0.021,0.114,0.007,0.004,0.052,0.07,0.005,0.005,0.004,0.000429,1,S,0.9941,1,0.0002,0.0006,0,0.0004,0.0023,0.0001,0.0001,0.001,0.0014,0.0001,0.0001,0.0001,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I10_PostAPS_Line1,N/A,49,40,20,100,0,456,7,66.372,32.794,0.018,0.036,-0.001,0.019,0.135,0.004,0.008,0.13,0.091,0.009,0.006,0.003,0.003,99.627,49.66,50.023,0.013,0.024,-0.001,0.016,0.119,0.002,0.005,0.056,0.07,0.008,0.002,0.001,0.000765,1,S,0.9927,1,0.0003,0.0005,0,0.0003,0.0024,0,0.0001,0.0011,0.0014,0.0002,0,0,0,0.0216,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
